[2021-11-12 00:00:20,349] I Kiwoom.py | Kiwoom-__init__-0051 I DEBUG    > Kiwoom() class start.
[2021-11-12 09:07:08,912] I Kiwoom.py | Kiwoom-__init__-0051 I DEBUG    > Kiwoom() class start.
[2021-11-12 09:07:24,100] I Kiwoom.py | Kiwoom-get_login_info-0697 I DEBUG    > 계좌번호 : 8010187611
[2021-11-12 09:07:24,683] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 2000, 요청이름: 예수금상세현황요청, tr코드: opw00001 --- [100000] 모의투자 조회완료
[2021-11-12 09:07:24,684] I Kiwoom.py | Kiwoom-_opw00001-0760 I DEBUG    > 예수금 : 32791851
[2021-11-12 09:07:24,772] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 2000, 요청이름: 계좌평가잔고내역요청, tr코드: opw00018 --- [100000] 모의투자 조회완료
[2021-11-12 09:07:24,774] I Kiwoom.py | Kiwoom-_opw00018-0921 I DEBUG    > 계좌평가잔고내역요청 싱글데이터 : 68,055,766 - -1,941,197 - -2.85
[2021-11-12 09:07:24,778] I Kiwoom.py | Kiwoom-_opw00018-0949 I DEBUG    > sPreNext : 
[2021-11-12 09:07:24,788] I MySQL_control.py | Kiwoom-logging_print-0065 I DEBUG    > SUCCESS LOAD stocks_portfolio TABLE LIST FROM DB!
[2021-11-12 09:07:24,926] I MySQL_control.py | Kiwoom-logging_print-0065 I DEBUG    > SUCCESS LOAD 강환국_울트라_소형주_DATA FROM DB!
[2021-11-12 09:07:27,938] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: , 요청이름: , tr코드:  ---  조회가 완료되었습니다.
[2021-11-12 09:07:34,341] I MySQL_control.py | Kiwoom-logging_print-0065 I DEBUG    > SAVE SUCCESS TO DB!
[2021-11-12 09:07:34,342] I Kiwoom.py | Kiwoom-read_code-0441 I DEBUG    > SUCCESS UPDATE meme_portfolio
[2021-11-12 09:07:41,068] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '001880', '000000000000017', 0, '03', '']]
[2021-11-12 09:07:41,070] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:07:41,129] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [100000] 모의투자 매도주문완료
[2021-11-12 09:07:50,188] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123690', '000000000000239', 0, '03', '']]
[2021-11-12 09:07:50,190] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:07:50,250] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [100000] 모의투자 매도주문완료
[2021-11-12 09:07:54,203] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 031310 
[2021-11-12 09:07:54,204] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '031310', 222, 4420, '00', '']]
[2021-11-12 09:07:54,207] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:07:54,281] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:07:54,528] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:07:54,530] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:07:54,559] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [100000] 모의투자 매도주문완료
[2021-11-12 09:08:10,844] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 031310 
[2021-11-12 09:08:10,845] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '031310', 222, 4420, '00', '']]
[2021-11-12 09:08:10,847] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:10,891] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:23,905] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:23,908] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:23,953] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:25,755] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:25,758] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:25,786] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:26,731] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:26,734] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:26,823] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:26,838] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:26,841] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:26,869] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:27,056] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 031310 
[2021-11-12 09:08:27,057] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '031310', 222, 4420, '00', '']]
[2021-11-12 09:08:27,059] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:27,103] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:34,332] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:34,334] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:34,363] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:34,441] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:34,444] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:34,488] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:34,550] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:34,552] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:34,582] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:39,010] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:39,013] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:39,072] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:40,095] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 017480 
[2021-11-12 09:08:40,095] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '017480', 178, 5520, '00', '']]
[2021-11-12 09:08:40,097] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:40,157] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:40,204] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 017480 
[2021-11-12 09:08:40,205] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '017480', 178, 5520, '00', '']]
[2021-11-12 09:08:40,207] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:40,251] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:40,312] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 017480 
[2021-11-12 09:08:40,312] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '017480', 178, 5520, '00', '']]
[2021-11-12 09:08:40,315] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:40,360] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:41,397] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 008260 
[2021-11-12 09:08:41,397] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '008260', 275, 3575, '00', '']]
[2021-11-12 09:08:41,400] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:41,474] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:41,614] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:41,617] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:41,676] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:44,440] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:44,443] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:44,486] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:46,067] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:46,070] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:46,114] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:47,915] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 054930 
[2021-11-12 09:08:47,915] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '054930', 47, 20550, '00', '']]
[2021-11-12 09:08:47,917] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:47,944] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:48,021] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '044820', '000000000000309', 0, '03', '']]
[2021-11-12 09:08:48,024] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:48,067] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [100000] 모의투자 매도주문완료
[2021-11-12 09:08:48,130] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '044820', '000000000000309', 0, '03', '']]
[2021-11-12 09:08:48,132] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:48,177] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:48,889] I DATA_PROC.py | Kiwoom-process_data-0089 I DEBUG    > 매수조건 통과 054930 
[2021-11-12 09:08:48,890] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매수', ['신규매수', '6001', '8010187611', 1, '054930', 47, 20550, '00', '']]
[2021-11-12 09:08:48,892] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매수 전달 성공
[2021-11-12 09:08:48,952] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매수, tr코드: KOA_NORMAL_BUY_KQ_ORD --- [RC4027] 모의투자 상/하한가 오류입니다.
[2021-11-12 09:08:49,000] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '044820', '000000000000309', 0, '03', '']]
[2021-11-12 09:08:49,002] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:49,047] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:49,218] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '044820', '000000000000309', 0, '03', '']]
[2021-11-12 09:08:49,220] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:49,264] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:49,326] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '044820', '000000000000309', 0, '03', '']]
[2021-11-12 09:08:49,328] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:49,356] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:54,426] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:54,429] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:54,457] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:54,535] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:54,538] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:54,566] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:54,643] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:54,645] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:54,689] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:54,969] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:54,972] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:55,014] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:55,076] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:55,078] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:55,121] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:55,724] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:55,726] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:55,754] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
[2021-11-12 09:08:56,160] I DATA_PROC.py | Kiwoom-order_emit-0053 I DEBUG    > order_queue put :['매도', ['신규매도', '6001', '8010187611', 2, '123010', '000000000000225', 0, '03', '']]
[2021-11-12 09:08:56,163] I Kiwoom.py | Kiwoom-order_stock-0178 I DEBUG    > 신규매도 전달 성공
[2021-11-12 09:08:56,192] I Kiwoom.py | Kiwoom-msg_slot-0244 I DEBUG    > 스크린: 6001, 요청이름: 신규매도, tr코드: KOA_NORMAL_SELL_KP_ORD --- [800033] 모의투자 매도가능수량이 부족합니다.
